Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],CTD Filename,CTD File Flag,Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],"CTD Pressure, Digiquartz [db]",CTD Pressure Flag,"CTD Depth [salt water, m]",CTD Latitude [deg],CTD Longitude [deg],"CTD Temperature [ITS-90, deg C]",CTD Temperature 1 Flag,"CTD Temperature, 2 [ITS-90, deg C]",CTD Temperature 2 Flag,CTD Conductivity [S/m],CTD Conductivity 1 Flag,"CTD Conductivity, 2 [S/m]",CTD Conductivity 2 Flag,"CTD Salinity, Practical [PSU]","CTD Salinity, Practical, 2 [PSU]","CTD Oxygen, SBE 43 [ml/l]",CTD Oxygen Flag,"CTD Oxygen Saturation, Garcia & Gordon [ml/l]",CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,"CTD Beam Attenuation, WET Labs C-Star [1/m]","CTD Beam Transmission, WET Labs C-Star [%]",CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
AR-28B,6,PMUI,40 21.91 N,070 46.49 W,2018-04-05T19:28:40Z,6,0000000000000100,94,D:\Data\ar28b006.hex,0000000000000100,7,0000000000000100,Apr 05 2018 19:45:58,4.384,0000000000000100,4.35,40.3647,-70.77483,6.031,0000000000000100,6.031,0000000000000100,3.27821,0000000000000100,3.27821,0000000000000100,33.1818,33.1819,6.7511,0000000000000100,6.98756,-9999999,-9999999,14.3662,3.2425,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,06/05,06/05,-9999999,0000000000000010,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1223,0000000000000010,1223,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,6,PMUI,40 21.91 N,070 46.49 W,2018-04-05T19:28:40Z,6,0000000000000100,94,D:\Data\ar28b006.hex,0000000000000100,8,0000000000000100,Apr 05 2018 19:46:07,4.185,0000000000000100,4.152,40.3647,-70.77483,6.0315,0000000000000100,6.0316,0000000000000100,3.278249,0000000000000100,3.278238,0000000000000100,33.1819,33.1817,6.7501,0000000000000100,6.98748,-9999999,-9999999,12.291,4.6344,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,"06/05
06/06","06/05
06/06",-9999999,0000000000000010,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1223,1223,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,6,PMUI,40 21.91 N,070 46.49 W,2018-04-05T19:28:40Z,6,0000000000000100,94,D:\Data\ar28b006.hex,0000000000000100,8,0000000000000100,Apr 05 2018 19:46:07,4.185,0000000000000100,4.152,40.3647,-70.77483,6.0315,0000000000000100,6.0316,0000000000000100,3.278249,0000000000000100,3.278238,0000000000000100,33.1819,33.1817,6.7501,0000000000000100,6.98748,-9999999,-9999999,12.291,4.6344,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,06/05,06/05,-9999999,0000000000000010,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1223,1223,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,7,-9999999,40 20.13 N,070 49.76 W,2018-04-05T22:28:49Z,7,0000000000000100,-9999999,D:\Data\ar28b007.hex,0000000000000010,1,0000000000000100,Apr 05 2018 22:37:53,3.002,0000000000000100,2.979,40.33551,-70.82932,6.1972,0000000000000100,6.1977,0000000000000100,3.296773,0000000000000100,3.296907,0000000000000100,33.2277,33.2286,6.677,0000000000000100,6.95838,-9999999,-9999999,13.7384,3.2878,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,1,0000000000000100,Apr 09 2018 15:02:58,446.518,0000000000000100,442.622,39.94026,-70.88224,7.2374,0000000000000100,7.2388,0000000000000100,3.580568,0000000000000100,3.580742,0000000000000100,35.1092,35.1096,3.8283,0000000000000100,6.70977,-9999999,-9999999,11.5432,5.5856,0000000000000100,-9999999,-9999999,4.102,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,1.07616754756871,9.13690224616818,15.1600293440807,<0.04,0.367343045530983,0000000000000100,0000000000000100,35.1069,0000000000000100,0000000000000100,1224,0000000000000010,1224,0000000000000010,-9999999,-9999999,-9999999,1222,1222,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,2,0000000000000100,Apr 09 2018 15:03:05,446.409,0000000000000100,442.514,39.94026,-70.88224,7.2362,0000000000000100,7.2379,0000000000000100,3.580443,0000000000000100,3.580629,0000000000000100,35.109,35.1093,3.8256,0000000000000100,6.70995,-9999999,-9999999,11.3771,5.838,0000000000000100,-9999999,-9999999,4.034,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,35.1096,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,3,0000000000000100,Apr 09 2018 15:03:12,446.923,0000000000000100,443.022,39.94026,-70.88224,7.2353,0000000000000100,7.2362,0000000000000100,3.580375,0000000000000100,3.580493,0000000000000100,35.1089,35.1093,3.8345,0000000000000100,6.71009,-9999999,-9999999,11.3293,5.9033,0000000000000100,-9999999,-9999999,3.184,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,4,0000000000000100,Apr 09 2018 15:06:06,356.019,0000000000000100,352.989,39.94026,-70.88223,8.7338,0000000000000100,8.7345,0000000000000100,3.721576,0000000000000100,3.721495,0000000000000100,35.1665,35.165,3.0756,0000000000000100,6.4855,-9999999,-9999999,12.0362,4.9911,0000000000000100,-9999999,-9999999,3.196,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,5,0000000000000100,Apr 09 2018 15:08:37,272.997,0000000000000100,270.728,39.94026,-70.88226,10.8122,0000000000000100,10.797,0000000000000100,3.935426,0000000000000100,3.933516,0000000000000100,35.3713,35.3668,2.9865,0000000000000100,6.1907,-9999999,-9999999,11.3955,5.7919,0000000000000100,-9999999,-9999999,5.802,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,1.14285095137421,8.69670372173766,17.355971520413,<0.04,0.22733114702942,0000000000000100,0000000000000100,35.3735,0000000000000100,0000000000000100,1225,0000000000000010,1225,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,6,0000000000000100,Apr 09 2018 15:08:44,272.941,0000000000000100,270.672,39.94026,-70.88226,10.8181,0000000000000100,10.7903,0000000000000100,3.936127,0000000000000100,3.932908,0000000000000100,35.3727,35.3672,2.979,0000000000000100,6.18987,-9999999,-9999999,11.5628,5.5541,0000000000000100,-9999999,-9999999,5.801,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.994095665961945,6.88227624057922,13.7561243896797,<0.04,0.353291672204661,0000000000000100,0000000000000100,35.3762,0000000000000100,0000000000000100,1226,0000000000000010,1226,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,7,0000000000000100,Apr 09 2018 15:10:04,249.634,0000000000000100,247.573,39.94025,-70.88222,11.9513,0000000000000100,11.925,0000000000000100,4.058495,0000000000000100,4.054915,0000000000000100,35.5092,35.4992,3.8745,0000000000000100,6.03823,-9999999,-9999999,12.4435,4.4744,0000000000000100,-9999999,-9999999,5.939,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,8,0000000000000100,Apr 09 2018 15:12:31,185.828,0000000000000100,184.322,39.94027,-70.88225,12.5468,0000000000000100,12.5471,0000000000000100,4.119448,0000000000000100,4.119149,0000000000000100,35.5644,35.5612,4.7071,0000000000000100,5.96182,-9999999,-9999999,12.4084,4.4957,0000000000000100,-9999999,-9999999,5.915,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,9,0000000000000100,Apr 09 2018 15:14:53,105.518,0000000000000100,104.683,39.94026,-70.88224,12.5767,0000000000000100,12.5784,0000000000000100,4.105823,0000000000000100,4.10578,0000000000000100,35.4396,35.4376,5.4194,0000000000000100,5.9628,-9999999,-9999999,13.9119,3.0875,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,10,0000000000000100,Apr 09 2018 15:18:00,35.466,0000000000000100,35.191,39.94026,-70.88225,12.1659,0000000000000100,12.1662,0000000000000100,4.048257,0000000000000100,4.048172,0000000000000100,35.2999,35.2988,5.5252,0000000000000100,6.01916,-9999999,-9999999,13.852,3.135,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,11,0000000000000100,Apr 09 2018 15:19:08,27.828,0000000000000100,27.614,39.94026,-70.88223,12.1286,0000000000000100,12.1283,0000000000000100,4.043111,0000000000000100,4.042924,0000000000000100,35.2884,35.2869,5.5348,0000000000000100,6.02429,-9999999,-9999999,13.9242,3.0778,0000000000000100,-9999999,-9999999,F5,-9999999,-9999999,10/01,10/01,-9999999,0000000000000010,0000000000000100,0.444214059196617,2.4893985519519,6.60580868821285,0.133339968169182,0.5078567787942,0000000000000100,0000000000000100,35.2842,0000000000000100,0000000000000100,1227,0000000000000010,1227,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,12,0000000000000100,Apr 09 2018 15:19:16,27.923,0000000000000100,27.708,39.94026,-70.88224,12.1264,0000000000000100,12.126,0000000000000100,4.042844,0000000000000100,4.042687,0000000000000100,35.2879,35.2867,5.5496,0000000000000100,6.02458,-9999999,-9999999,13.9571,3.053,0000000000000100,-9999999,-9999999,F6,-9999999,-9999999,10/02,10/02,-9999999,0000000000000010,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,35.2822,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,13,0000000000000100,Apr 09 2018 15:20:44,4.748,0000000000000100,4.711,39.94026,-70.88222,11.597,0000000000000100,11.609,0000000000000100,3.973587,0000000000000100,3.97489,0000000000000100,35.1204,35.1219,5.6693,0000000000000100,6.09826,-9999999,-9999999,12.8573,4.0187,0000000000000100,-9999999,-9999999,F7,-9999999,-9999999,10/03,10/03,-9999999,0000000000000010,0000000000000100,0.326748678646934,1.69046352887628,4.69689964227165,0.147432810333404,0.568076950192722,0000000000000100,0000000000000100,35.1293,0000000000000100,0000000000000100,1229,0000000000000010,1229,0000000000000010,-9999999,-9999999,-9999999,1228,1228,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,14,0000000000000100,Apr 09 2018 15:20:58,4.357,0000000000000100,4.324,39.94026,-70.88224,11.6359,0000000000000100,11.6225,0000000000000100,3.97853,0000000000000100,3.976767,0000000000000100,35.1324,35.1277,5.6671,0000000000000100,6.0928,-9999999,-9999999,12.8837,3.9923,0000000000000100,-9999999,-9999999,F8,-9999999,-9999999,10/04,10/04,-9999999,0000000000000010,0000000000000100,0.3323911205074,1.49161522990939,4.30778222031055,0.138760292078498,0.512875126410744,0000000000000100,0000000000000100,35.1157,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1230,1230,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,15,0000000000000100,Apr 09 2018 15:21:12,4.459,0000000000000100,4.425,39.94026,-70.88224,11.5949,0000000000000100,11.6002,0000000000000100,3.973178,0000000000000100,3.973788,0000000000000100,35.1185,35.1195,5.6747,0000000000000100,6.0986,-9999999,-9999999,12.6652,4.2163,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,10,OSPM,39 56.42 N,070 52.93 W,2018-04-09T14:50:02Z,10,0000000000000100,448,D:\Data\ar28b010.hex,0000000000000100,16,0000000000000100,Apr 09 2018 15:21:20,4.138,0000000000000100,4.106,39.94026,-70.88224,11.4952,0000000000000100,11.5259,0000000000000100,3.96064,0000000000000100,3.964403,0000000000000100,35.0894,35.0974,5.6756,0000000000000100,6.11257,-9999999,-9999999,12.6869,4.1936,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,11,PMUO,39 56.44 N,070 46.47 W,2018-04-10T00:03:18Z,11,0000000000000100,449,D:\Data\ar28b011.hex,0000000000000100,1,0000000000000100,Apr 10 2018 00:14:55,447.967,0000000000000100,444.056,39.94059,-70.77454,7.6503,0000000000000100,7.6516,0000000000000100,3.620251,0000000000000100,3.620549,0000000000000100,35.1231,35.1249,3.5844,0000000000000100,6.6466,-9999999,-9999999,11.1171,6.2084,0000000000000100,-9999999,-9999999,3.716,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,1.16029122621565,9.83211232957913,16.6165680819199,<0.04,0.567073280669413,0000000000000100,0000000000000100,35.128,0000000000000100,0000000000000100,1208,0000000000000010,1208,0000000000000010,-9999999,-9999999,-9999999,1207,1207,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,11,PMUO,39 56.44 N,070 46.47 W,2018-04-10T00:03:18Z,11,0000000000000100,449,D:\Data\ar28b011.hex,0000000000000100,2,0000000000000100,Apr 10 2018 00:15:03,447.951,0000000000000100,444.04,39.9406,-70.77454,7.642,0000000000000100,7.6379,0000000000000100,3.619415,0000000000000100,3.619078,0000000000000100,35.1223,35.1228,3.5964,0000000000000100,6.64787,-9999999,-9999999,11.104,6.2288,0000000000000100,-9999999,-9999999,3.734,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,1.10386680761099,6.99257885934457,11.7722356293149,<0.04,0.909324588117679,0000000000000100,0000000000000100,35.126,0000000000000100,0000000000000100,1231,0000000000000010,1231,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,11,PMUO,39 56.44 N,070 46.47 W,2018-04-10T00:03:18Z,11,0000000000000100,449,D:\Data\ar28b011.hex,0000000000000100,3,0000000000000100,Apr 10 2018 00:19:26,262.777,0000000000000100,260.599,39.94058,-70.77454,11.7429,0000000000000100,11.7439,0000000000000100,4.03623,0000000000000100,4.035988,0000000000000100,35.4838,35.4804,3.3897,0000000000000100,6.06562,-9999999,-9999999,11.4257,5.7475,0000000000000100,-9999999,-9999999,3.595,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.974603594080338,7.09478587306292,15.0598590318678,0.045530720838257,0.264968754153496,0000000000000100,0000000000000100,35.4839,0000000000000100,0000000000000100,1232,0000000000000010,1232,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,11,PMUO,39 56.44 N,070 46.47 W,2018-04-10T00:03:18Z,11,0000000000000100,449,D:\Data\ar28b011.hex,0000000000000100,4,0000000000000100,Apr 10 2018 00:19:34,262.874,0000000000000100,260.695,39.94058,-70.77454,11.7469,0000000000000100,11.7466,0000000000000100,4.036754,0000000000000100,4.036342,0000000000000100,35.4851,35.4813,3.3835,0000000000000100,6.06506,-9999999,-9999999,11.4464,5.7177,0000000000000100,-9999999,-9999999,3.585,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,35.4845,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,11,PMUO,39 56.44 N,070 46.47 W,2018-04-10T00:03:18Z,11,0000000000000100,449,D:\Data\ar28b011.hex,0000000000000100,5,0000000000000100,Apr 10 2018 00:24:57,55.732,0000000000000100,55.297,39.94059,-70.77454,11.9277,0000000000000100,11.9262,0000000000000100,4.015075,0000000000000100,4.014763,0000000000000100,35.1922,35.1905,5.6875,0000000000000100,6.05331,-9999999,-9999999,12.1118,4.8416,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,11,PMUO,39 56.44 N,070 46.47 W,2018-04-10T00:03:18Z,11,0000000000000100,449,D:\Data\ar28b011.hex,0000000000000100,6,0000000000000100,Apr 10 2018 00:27:10,21.828,0000000000000100,21.66,39.9406,-70.77454,11.8124,0000000000000100,11.8131,0000000000000100,3.998866,0000000000000100,3.998851,0000000000000100,35.1574,35.1565,5.8046,0000000000000100,6.06928,-9999999,-9999999,12.2909,4.6303,0000000000000100,-9999999,-9999999,6.066,0000000000000100,0000000000000100,11/01,11/01,-9999999,0000000000000010,0000000000000100,0.385737843551797,1.21737660894233,5.454543170538,0.200551984644704,0.758774159621374,0000000000000100,0000000000000100,35.1581,0000000000000100,0000000000000100,1233,0000000000000010,1233,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,11,PMUO,39 56.44 N,070 46.47 W,2018-04-10T00:03:18Z,11,0000000000000100,449,D:\Data\ar28b011.hex,0000000000000100,7,0000000000000100,Apr 10 2018 00:27:19,21.814,0000000000000100,21.646,39.9406,-70.77454,11.8155,0000000000000100,11.8159,0000000000000100,3.999257,0000000000000100,3.999195,0000000000000100,35.1583,35.1574,5.7923,0000000000000100,6.06886,-9999999,-9999999,12.3164,4.6005,0000000000000100,-9999999,-9999999,6.073,0000000000000100,0000000000000100,11/02,11/02,-9999999,0000000000000010,0000000000000100,0.295458773784355,0.675983021424338,4.89851024241183,0.251503029392277,0.456669633105457,0000000000000100,0000000000000100,35.1557,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,11,PMUO,39 56.44 N,070 46.47 W,2018-04-10T00:03:18Z,11,0000000000000100,449,D:\Data\ar28b011.hex,0000000000000100,8,0000000000000100,Apr 10 2018 00:28:51,5.55,0000000000000100,5.507,39.9406,-70.77454,11.7665,0000000000000100,11.7668,0000000000000100,3.992819,0000000000000100,3.992753,0000000000000100,35.1488,35.1477,5.9196,0000000000000100,6.07547,-9999999,-9999999,12.2374,4.6918,0000000000000100,-9999999,-9999999,6.338,0000000000000100,0000000000000100,11/03,11/03,-9999999,0000000000000010,0000000000000100,0.211848044397463,0.239832299517317,3.22907420878193,0.126835579478002,0.687011788704803,0000000000000100,0000000000000100,35.1498,0000000000000100,0000000000000100,1235,0000000000000010,1235,0000000000000010,-9999999,-9999999,-9999999,1234,1234,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,11,PMUO,39 56.44 N,070 46.47 W,2018-04-10T00:03:18Z,11,0000000000000100,449,D:\Data\ar28b011.hex,0000000000000100,9,0000000000000100,Apr 10 2018 00:28:59,5.578,0000000000000100,5.535,39.9406,-70.77454,11.7712,0000000000000100,11.7707,0000000000000100,3.993247,0000000000000100,3.99309,0000000000000100,35.1484,35.1474,5.9186,0000000000000100,6.07488,-9999999,-9999999,12.2575,4.6684,0000000000000100,-9999999,-9999999,6.182,0000000000000100,0000000000000100,11/04,11/04,-9999999,0000000000000010,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,35.1467,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1236,1236,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
