,Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],CTD Filename,CTD File Flag,Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],"CTD Pressure, Digiquartz [db]",CTD Pressure Flag,"CTD Depth [salt water, m]",CTD Latitude [deg],CTD Longitude [deg],"CTD Temperature [ITS-90, deg C]",CTD Temperature 1 Flag,"CTD Temperature, 2 [ITS-90, deg C]",CTD Temperature 2 Flag,CTD Conductivity [S/m],CTD Conductivity 1 Flag,"CTD Conductivity, 2 [S/m]",CTD Conductivity 2 Flag,"CTD Salinity, Practical [PSU]","CTD Salinity, Practical, 2 [PSU]","CTD Oxygen, SBE 43 [ml/l]",CTD Oxygen Flag,"CTD Oxygen Saturation, Garcia & Gordon [ml/l]",CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,"CTD Beam Attenuation, WET Labs C-Star [1/m]","CTD Beam Transmission, WET Labs C-Star [%]",CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
56,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,1,0000000000000100,Jun 07 2017 15:21:10,448.113,0000000000000100,444.2,39.94021,-70.77497,6.6685,0000000000000100,6.6686,0000000000000100,3.525117,0000000000000100,3.524896,0000000000000100,35.0766,35.0741,3.4661,0000000000000100,6.79918,-9999999,-9999999,0.1607,96.0621,0000000000000100,-9999999,-9999999,4.569,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.528397755610973,6.89927814405218,7.02725615566321,0.196,1.99,0000000000000100,0000000000000100,35.0797,0000000000000100,0000000000000100,262,0000000000000010,262,0000000000000010,-9999999,-9999999.0,-9999999.0,261,261,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
57,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,1,0000000000000100,Jun 07 2017 15:21:10,448.113,0000000000000100,444.2,39.94021,-70.77497,6.6685,0000000000000100,6.6686,0000000000000100,3.525117,0000000000000100,3.524896,0000000000000100,35.0766,35.0741,3.4661,0000000000000100,6.79918,-9999999,-9999999,0.1607,96.0621,0000000000000100,-9999999,-9999999,4.569,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,1.10194950124688,11.9150012406068,19.5161985026224,<0.04,2.22,0000000000000100,0000000000000100,35.0797,0000000000000100,0000000000000100,262,0000000000000010,262,0000000000000010,-9999999,-9999999.0,-9999999.0,261,261,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
58,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,2,0000000000000100,Jun 07 2017 15:21:18,447.198,0000000000000100,443.295,39.94021,-70.77498,6.6518,0000000000000100,6.6597,0000000000000100,3.523404,0000000000000100,3.523897,0000000000000100,35.0751,35.0726,3.4806,0000000000000100,6.80186,-9999999,-9999999,0.1601,96.0772,0000000000000100,-9999999,-9999999,4.382,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.0789,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
59,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,3,0000000000000100,Jun 07 2017 15:27:10,204.051,0000000000000100,202.389,39.94022,-70.775,11.7818,0000000000000100,11.7786,0000000000000100,4.03508,0000000000000100,4.034418,0000000000000100,35.4613,35.4579,3.1613,0000000000000100,6.06154,-9999999,-9999999,0.1071,97.3591,0000000000000100,-9999999,-9999999,3.999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.355467581047381,2.69930136112293,0.168296712975938,<0.04,2.957,0000000000000100,0000000000000100,35.4677,0000000000000100,0000000000000100,1015,0000000000000010,1015,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
60,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,3,0000000000000100,Jun 07 2017 15:27:10,204.051,0000000000000100,202.389,39.94022,-70.775,11.7818,0000000000000100,11.7786,0000000000000100,4.03508,0000000000000100,4.034418,0000000000000100,35.4613,35.4579,3.1613,0000000000000100,6.06154,-9999999,-9999999,0.1071,97.3591,0000000000000100,-9999999,-9999999,3.999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.7656963840399,6.66955036863746,14.1873565280058,<0.04,1.812,0000000000000100,0000000000000100,35.4677,0000000000000100,0000000000000100,1015,0000000000000010,1015,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
61,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,4,0000000000000100,Jun 07 2017 15:27:18,203.817,0000000000000100,202.156,39.94022,-70.775,11.8254,0000000000000100,11.8354,0000000000000100,4.039792,0000000000000100,4.040558,0000000000000100,35.4661,35.4641,3.2021,0000000000000100,6.05581,-9999999,-9999999,0.1072,97.3544,0000000000000100,-9999999,-9999999,4.023,0000000000000100,0000000000000100,04/01.,04/01.,-9999999,0000000000000100,0000000000000100,0.314156483790524,2.85564387494683,0.427927213035993,<0.04,3.109,0000000000000100,0000000000001000,35.4701,0000000000000100,0000000000000100,1016,0000000000000010,1016,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicate DIC/TA, N"
62,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,4,0000000000000100,Jun 07 2017 15:27:18,203.817,0000000000000100,202.156,39.94022,-70.775,11.8254,0000000000000100,11.8354,0000000000000100,4.039792,0000000000000100,4.040558,0000000000000100,35.4661,35.4641,3.2021,0000000000000100,6.05581,-9999999,-9999999,0.1072,97.3544,0000000000000100,-9999999,-9999999,4.023,0000000000000100,0000000000000100,04/01.,04/01.,-9999999,0000000000000100,0000000000000100,0.877140274314214,7.30555596909117,16.3512730912439,<0.04,1.724,0000000000000100,0000000000001000,35.4701,0000000000000100,0000000000000100,1016,0000000000000010,1016,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicate DIC/TA, N"
63,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,5,0000000000000100,Jun 07 2017 15:34:02,23.099,0000000000000100,22.921,39.94022,-70.77499,11.5086,0000000000000100,11.5746,0000000000000100,3.872528,0000000000000100,3.881509,0000000000000100,34.1989,34.2262,4.837,0000000000000100,6.14538,-9999999,-9999999,0.2772,93.3042,0000000000000100,-9999999,-9999999,6.005,0000000000000100,0000000000000100,04/02.,04/02.,-9999999,0000000000000100,0000000000000100,0.171008728179551,0.727471288813271,<0.04,<0.04,2.397,0000000000000100,0000000000000100,34.2424,0000000000000100,0000000000000100,1017,0000000000000010,1017,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl max
64,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,5,0000000000000100,Jun 07 2017 15:34:02,23.099,0000000000000100,22.921,39.94022,-70.77499,11.5086,0000000000000100,11.5746,0000000000000100,3.872528,0000000000000100,3.881509,0000000000000100,34.1989,34.2262,4.837,0000000000000100,6.14538,-9999999,-9999999,0.2772,93.3042,0000000000000100,-9999999,-9999999,6.005,0000000000000100,0000000000000100,04/02.,04/02.,-9999999,0000000000000100,0000000000000100,0.175331982543641,1.09652470579895,1.987114124995,0.046,1.5675,0000000000000100,0000000000000100,34.2424,0000000000000100,0000000000000100,1017,0000000000000010,1017,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl max
65,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,6,0000000000000100,Jun 07 2017 15:34:10,22.832,0000000000000100,22.656,39.94022,-70.775,11.5984,0000000000000100,11.6082,0000000000000100,3.883032,0000000000000100,3.884725,0000000000000100,34.2193,34.2269,4.8495,0000000000000100,6.13295,-9999999,-9999999,0.2865,93.0871,0000000000000100,-9999999,-9999999,6.038,0000000000000100,0000000000000100,04/03.,04/03.,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,34.245,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
66,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,7,0000000000000100,Jun 07 2017 15:35:47,2.781,0000000000000100,2.76,39.94022,-70.775,16.0165,0000000000000100,16.0205,0000000000000100,4.331353,0000000000000100,4.33147,0000000000000100,34.4577,34.4553,4.7484,0000000000000100,5.59813,-9999999,-9999999,0.3792,90.9545,0000000000000100,-9999999,-9999999,5.876,0000000000000100,0000000000000100,04/04.,04/04.,-9999999,0000000000000100,0000000000000100,0.0249788029925187,<0.03,<0.04,<0.04,1.946,0000000000000100,0000000000000100,34.462,0000000000000100,0000000000000100,1019,0000000000000010,1019,0000000000000010,-9999999,-9999999.0,-9999999.0,1018,1018,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
67,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,7,0000000000000100,Jun 07 2017 15:35:47,2.781,0000000000000100,2.76,39.94022,-70.775,16.0165,0000000000000100,16.0205,0000000000000100,4.331353,0000000000000100,4.33147,0000000000000100,34.4577,34.4553,4.7484,0000000000000100,5.59813,-9999999,-9999999,0.3792,90.9545,0000000000000100,-9999999,-9999999,5.876,0000000000000100,0000000000000100,04/04.,04/04.,-9999999,0000000000000100,0000000000000100,<0.009,<0.03,<0.04,<0.04,1.657,0000000000000100,0000000000000100,34.462,0000000000000100,0000000000000100,1019,0000000000000010,1019,0000000000000010,-9999999,-9999999.0,-9999999.0,1018,1018,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
68,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,8,0000000000000100,Jun 07 2017 15:36:08,2.685,0000000000000100,2.665,39.94024,-70.77499,16.0205,0000000000000100,16.0235,0000000000000100,4.331843,0000000000000100,4.331909,0000000000000100,34.4587,34.4567,4.7433,0000000000000100,5.59767,-9999999,-9999999,0.3793,90.9532,0000000000000100,-9999999,-9999999,5.866,0000000000000100,0000000000000100,04/05.,04/05.,-9999999,0000000000000100,0000000000001000,0.0297824189526184,<0.03,<0.04,<0.04,1.888,0000000000000100,0000000000000100,34.462,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,1020,1020,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicate pH, chl"
69,AR18-B,4,PMUO,39 56.41 N,070 46.50 W,2017-06-07T15:08:43Z,4,0000000000000100,450,D:\Data\ar18b004.hex,0000000000000100,8,0000000000000100,Jun 07 2017 15:36:08,2.685,0000000000000100,2.665,39.94024,-70.77499,16.0205,0000000000000100,16.0235,0000000000000100,4.331843,0000000000000100,4.331909,0000000000000100,34.4587,34.4567,4.7433,0000000000000100,5.59767,-9999999,-9999999,0.3793,90.9532,0000000000000100,-9999999,-9999999,5.866,0000000000000100,0000000000000100,04/05.,04/05.,-9999999,0000000000000100,0000000000001000,<0.009,<0.03,<0.04,<0.04,1.754,0000000000000100,0000000000000100,34.462,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,1020,1020,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicate pH, chl"
70,AR18-B,5,CNSM,40 08.19 N,070 46.50 W,2017-06-09T15:07:30Z,5,0000000000000100,133,D:\Data\ar18b005.hex,0000000000000100,1,0000000000000100,Jun 09 2017 15:14:45,130.22,0000000000000100,129.18,40.13656,-70.7755,12.0812,0000000000000100,12.0829,0000000000000100,4.054034,0000000000000100,4.05399,0000000000000100,35.3946,35.3926,3.6414,0000000000000100,6.02621,-9999999,-9999999,0.2744,93.3701,0000000000000100,-9999999,-9999999,4.635,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,0000000000000100,0000000000000100,0.562983790523691,4.21593010066638,8.03914833646955,<0.04,2.414,0000000000000100,0000000000000100,35.3904,0000000000000100,0000000000000100,1022,0000000000000010,1022,0000000000000010,-9999999,-9999999.0,-9999999.0,1021,1021,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Salt max
71,AR18-B,5,CNSM,40 08.19 N,070 46.50 W,2017-06-09T15:07:30Z,5,0000000000000100,133,D:\Data\ar18b005.hex,0000000000000100,2,0000000000000100,Jun 09 2017 15:14:56,130.39,0000000000000100,129.348,40.13656,-70.77548,12.0821,0000000000000100,12.0832,0000000000000100,4.054159,0000000000000100,4.054016,0000000000000100,35.395,35.3925,3.6433,0000000000000100,6.02609,-9999999,-9999999,0.2757,93.3389,0000000000000100,-9999999,-9999999,4.553,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.58219825436409,5.81019831986389,10.6265686431517,<0.04,1.639,0000000000000100,0000000000000100,35.3928,0000000000000100,0000000000000100,1023,0000000000000010,1023,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate DIC/TA
72,AR18-B,5,CNSM,40 08.19 N,070 46.50 W,2017-06-09T15:07:30Z,5,0000000000000100,133,D:\Data\ar18b005.hex,0000000000000100,3,0000000000000100,Jun 09 2017 15:18:07,87.598,0000000000000100,86.907,40.13656,-70.77542,10.1823,0000000000000100,10.2006,0000000000000100,3.773874,0000000000000100,3.775704,0000000000000100,34.4265,34.4278,4.3718,0000000000000100,6.31304,-9999999,-9999999,0.1491,96.3421,0000000000000100,-9999999,-9999999,5.449,0000000000000100,0000000000000100,05/01.,05/01.,-9999999,0000000000000100,0000000000000100,0.476518703241895,4.45203920317595,7.25334651879729,<0.04,2.59,0000000000000100,0000000000000100,34.4361,0000000000000100,0000000000000100,1024,0000000000000010,1024,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
73,AR18-B,5,CNSM,40 08.19 N,070 46.50 W,2017-06-09T15:07:30Z,5,0000000000000100,133,D:\Data\ar18b005.hex,0000000000000100,4,0000000000000100,Jun 09 2017 15:18:15,87.517,0000000000000100,86.827,40.13656,-70.77542,10.1718,0000000000000100,10.1635,0000000000000100,3.772586,0000000000000100,3.771564,0000000000000100,34.4235,34.421,4.3741,0000000000000100,6.3146,-9999999,-9999999,0.1489,96.3459,0000000000000100,-9999999,-9999999,5.447,0000000000000100,0000000000000100,05/02.,05/02.,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,34.4339,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
74,AR18-B,5,CNSM,40 08.19 N,070 46.50 W,2017-06-09T15:07:30Z,5,0000000000000100,133,D:\Data\ar18b005.hex,0000000000000100,5,0000000000000100,Jun 09 2017 15:21:02,42.353,0000000000000100,42.024,40.13656,-70.77541,12.0165,0000000000000100,12.1801,0000000000000100,3.940025,0000000000000100,3.957874,0000000000000100,34.3824,34.405,4.7359,0000000000000100,6.073,-9999999,-9999999,0.2457,94.0421,0000000000000100,-9999999,-9999999,5.875,0000000000000100,0000000000000100,05/03.,05/03.,-9999999,0000000000000100,0000000000000100,0.236337905236908,1.48046788600595,2.43959899107179,0.057,1.97,0000000000000100,0000000000000100,34.4182,0000000000000100,0000000000000100,1025,0000000000000010,1025,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
75,AR18-B,5,CNSM,40 08.19 N,070 46.50 W,2017-06-09T15:07:30Z,5,0000000000000100,133,D:\Data\ar18b005.hex,0000000000000100,6,0000000000000100,Jun 09 2017 15:21:10,42.493,0000000000000100,42.162,40.13656,-70.77542,12.4073,0000000000000100,12.7416,0000000000000100,3.984708,0000000000000100,4.021087,0000000000000100,34.4555,34.4985,4.7896,0000000000000100,6.02092,-9999999,-9999999,0.2497,93.9494,0000000000000100,-9999999,-9999999,5.891,0000000000000100,0000000000001000,05/04.,05/04.,-9999999,0000000000000100,0000000000001000,0.227691396508728,1.46876878633206,2.40800896825079,0.057,2.035,0000000000000100,0000000000001000,34.4493,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicates O2, S, N, chl"
76,AR18-B,5,CNSM,40 08.19 N,070 46.50 W,2017-06-09T15:07:30Z,5,0000000000000100,133,D:\Data\ar18b005.hex,0000000000000100,7,0000000000000100,Jun 09 2017 15:23:49,6.528,0000000000000100,6.478,40.13657,-70.7755,14.2384,0000000000000100,14.2419,0000000000000100,4.0598,0000000000000100,4.059779,0000000000000100,33.5425,33.5393,4.9829,0000000000000100,5.83221,-9999999,-9999999,0.39,90.709,0000000000000100,-9999999,-9999999,6.166,0000000000000100,0000000000000100,05/05.,05/05.,-9999999,0000000000000100,0000000000000100,<0.009,<0.03,<0.04,<0.04,2.621,0000000000000100,0000000000000100,33.5466,0000000000000100,0000000000000100,1027,0000000000000010,1027,0000000000000010,-9999999,-9999999.0,-9999999.0,1026,1026,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
77,AR18-B,5,CNSM,40 08.19 N,070 46.50 W,2017-06-09T15:07:30Z,5,0000000000000100,133,D:\Data\ar18b005.hex,0000000000000100,8,0000000000000100,Jun 09 2017 15:23:57,6.357,0000000000000100,6.308,40.13657,-70.7755,14.2541,0000000000000100,14.2587,0000000000000100,4.061649,0000000000000100,4.061923,0000000000000100,33.546,33.5445,4.9804,0000000000000100,5.83024,-9999999,-9999999,0.3893,90.725,0000000000000100,-9999999,-9999999,6.251,0000000000000100,0000000000000100,05/06.,05/06.,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,33.5432,0000000000000100,0000000000000100,1028,0000000000000010,1028,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate pH
78,AR18-B,6,CNSM,39 56.36 N,070 46.39 W,2017-06-10T15:05:38Z,6,0000000000000100,451,D:\Data\ar18b006.hex,0000000000000100,1,0000000000000100,Jun 10 2017 15:17:35,448.59,0000000000000100,444.673,39.93928,-70.77312,6.818,0000000000000100,6.8161,0000000000000100,3.539415,0000000000000100,3.538992,0000000000000100,35.0821,35.0794,3.4151,0000000000000100,6.77561,-9999999,-9999999,0.1664,95.925,0000000000000100,-9999999,-9999999,4.304,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,1.09618516209476,11.3763108783496,18.365630640189,<0.04,0.666,0000000000000100,0000000000000100,35.0833,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
79,AR18-B,6,CNSM,39 56.36 N,070 46.39 W,2017-06-10T15:05:38Z,6,0000000000000100,451,D:\Data\ar18b006.hex,0000000000000100,2,0000000000000100,Jun 10 2017 15:17:46,448.528,0000000000000100,444.612,39.93928,-70.77312,6.8186,0000000000000100,6.8175,0000000000000100,3.539462,0000000000000100,3.539105,0000000000000100,35.0821,35.0792,3.4169,0000000000000100,6.77553,-9999999,-9999999,0.1653,95.9526,0000000000000100,-9999999,-9999999,4.303,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.877140274314214,8.70838437544307,13.5614792008648,<0.04,0.816,0000000000000100,0000000000000100,35.0842,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
80,AR18-B,6,CNSM,39 56.36 N,070 46.39 W,2017-06-10T15:05:38Z,6,0000000000000100,451,D:\Data\ar18b006.hex,0000000000000100,3,0000000000000100,Jun 10 2017 15:23:07,264.103,0000000000000100,261.913,39.93928,-70.77312,10.2574,0000000000000100,10.2566,0000000000000100,3.87499,0000000000000100,3.874638,0000000000000100,35.3021,35.2993,2.4562,0000000000000100,6.26759,-9999999,-9999999,0.095,97.6529,0000000000000100,-9999999,-9999999,3.094,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.968408977556109,7.49593222742096,14.0175601553429,<0.04,1.002,0000000000000100,0000000000000100,35.3062,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
81,AR18-B,6,CNSM,39 56.36 N,070 46.39 W,2017-06-10T15:05:38Z,6,0000000000000100,451,D:\Data\ar18b006.hex,0000000000000100,4,0000000000000100,Jun 10 2017 15:23:15,264.176,0000000000000100,261.985,39.93928,-70.77312,10.2582,0000000000000100,10.2579,0000000000000100,3.8751,0000000000000100,3.8748,0000000000000100,35.3024,35.2996,2.4548,0000000000000100,6.26747,-9999999,-9999999,0.0953,97.6457,0000000000000100,-9999999,-9999999,3.108,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.3047,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
82,AR18-B,6,CNSM,39 56.36 N,070 46.39 W,2017-06-10T15:05:38Z,6,0000000000000100,451,D:\Data\ar18b006.hex,0000000000000100,5,0000000000000100,Jun 10 2017 15:30:12,30.69,0000000000000100,30.453,39.93928,-70.77312,15.67,0000000000000100,15.6718,0000000000000100,4.351004,0000000000000100,4.350958,0000000000000100,34.9266,34.9246,4.664,0000000000000100,5.62016,-9999999,-9999999,0.4314,89.7767,0000000000000100,-9999999,-9999999,5.732,0000000000000100,0000000000000100,06/01.,06/01.,-9999999,0000000000000100,0000000000000100,<0.009,<0.03,<0.04,<0.04,1.68,0000000000000100,0000000000000100,34.9494,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
83,AR18-B,6,CNSM,39 56.36 N,070 46.39 W,2017-06-10T15:05:38Z,6,0000000000000100,451,D:\Data\ar18b006.hex,0000000000000100,6,0000000000000100,Jun 10 2017 15:30:23,30.693,0000000000000100,30.456,39.93928,-70.77312,15.6665,0000000000000100,15.6679,0000000000000100,4.350778,0000000000000100,4.350605,0000000000000100,34.9277,34.9249,4.6659,0000000000000100,5.6205,-9999999,-9999999,0.4315,89.7739,0000000000000100,-9999999,-9999999,5.75,0000000000000100,0000000000000100,06/02.,06/02.,-9999999,0000000000000100,0000000000000100,0.0134501246882793,<0.03,<0.04,<0.04,1.194,0000000000000100,0000000000000100,34.9443,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
